time,y
1991-10-14 00:00:00,-18.84615385
1991-10-16 00:00:00,-16.66666667
1991-10-17 00:00:00,-14.09090909
1991-10-18 00:00:00,-11.66666667
1991-10-19 00:00:00,-12
1991-10-21 00:00:00,-10.88235294
1991-10-22 00:00:00,-10
1991-10-23 00:00:00,-10.26315789
1991-10-24 00:00:00,-13.52941176
1991-10-28 00:00:00,-17.5
1991-10-29 00:00:00,-14.66666667
1991-10-30 00:00:00,-15.66666667
1991-10-31 00:00:00,-13.88888889
1991-11-01 00:00:00,-12.14285714
1991-11-02 00:00:00,-12.30769231
1991-11-05 00:00:00,-13.84615385
1991-11-06 00:00:00,-12.5
1991-11-07 00:00:00,-11.92307692
1991-11-08 00:00:00,-11
1991-11-11 00:00:00,-7.142857143
1991-11-12 00:00:00,-6.176470588
1991-11-13 00:00:00,-5.333333333
1991-11-14 00:00:00,-4.21875
1991-11-15 00:00:00,-3.392857143
1991-11-16 00:00:00,-3.333333333
1991-11-18 00:00:00,-2.5
1991-11-19 00:00:00,-4.117647059
1991-11-20 00:00:00,-3.035714286
1991-11-21 00:00:00,-2.142857143
1991-11-22 00:00:00,-1.739130435
1991-11-25 00:00:00,-2.837837838
1991-11-26 00:00:00,-1.96969697
1991-11-27 00:00:00,-0.652173913
1991-11-28 00:00:00,-1.290322581
1991-11-29 00:00:00,-2.142857143
1991-11-30 00:00:00,-3.5
1991-12-02 00:00:00,-3.461538462
1991-12-03 00:00:00,-9.705882353
1991-12-04 00:00:00,-18.66666667
1991-12-05 00:00:00,-17.33333333
1991-12-06 00:00:00,-16.42857143
1991-12-07 00:00:00,-15
1991-12-09 00:00:00,-12.69230769
1991-12-10 00:00:00,-11.92307692
1991-12-11 00:00:00,-10.90909091
1991-12-12 00:00:00,-9.523809524
1991-12-13 00:00:00,-8.055555556
1991-12-16 00:00:00,-7.692307692
1991-12-17 00:00:00,-6.923076923
1991-12-18 00:00:00,-6.470588235
1991-12-19 00:00:00,-9.705882353
1991-12-20 00:00:00,-9
1991-12-21 00:00:00,-8.055555556
1991-12-24 00:00:00,-8.235294118
1991-12-25 00:00:00,-10
1991-12-26 00:00:00,-9.642857143
1992-01-04 00:00:00,0.4
1992-01-06 00:00:00,-1.4
1992-01-07 00:00:00,-0.8823529412
1992-01-08 00:00:00,-3.611111111
1992-01-09 00:00:00,-1.875
1992-01-10 00:00:00,-4.5
1992-01-13 00:00:00,-2.25
1992-01-14 00:00:00,-1.904761905
1992-01-16 00:00:00,-3.152173913
1992-01-17 00:00:00,0.6896551724
1992-01-18 00:00:00,-1.818181818
1992-01-20 00:00:00,0.7142857143
1992-01-21 00:00:00,-1.730769231
1992-01-22 00:00:00,-2.045454545
1992-01-23 00:00:00,-1.666666667
1992-01-24 00:00:00,-1.212121212
1992-01-27 00:00:00,-0.3448275862
1992-01-28 00:00:00,0.652173913
1992-01-29 00:00:00,1.458333333
1992-01-30 00:00:00,2.894736842
1992-01-31 00:00:00,3.076923077
1992-02-03 00:00:00,-16
1992-02-04 00:00:00,-14.16666667
1992-02-05 00:00:00,-14.61538462
1992-02-06 00:00:00,-14.28571429
1992-02-07 00:00:00,-12.05882353
1992-02-10 00:00:00,-9.038461538
1992-02-12 00:00:00,-8.260869565
1992-02-13 00:00:00,-7.692307692
1992-02-14 00:00:00,-6.8
1992-02-15 00:00:00,-6.25
1992-02-17 00:00:00,-6.166666667
1992-02-18 00:00:00,-6.8
1992-02-19 00:00:00,-7.857142857
1992-02-20 00:00:00,-7.75
1992-02-21 00:00:00,-9.375
1992-02-24 00:00:00,-5.555555556
1992-02-25 00:00:00,-6.739130435
1992-02-26 00:00:00,-17.30769231
1992-02-27 00:00:00,-16.15384615
1992-02-28 00:00:00,-12.77777778
1992-02-29 00:00:00,-12.91666667
1992-03-02 00:00:00,-12.91666667
1992-03-03 00:00:00,-12.14285714
1992-03-04 00:00:00,-8.947368421
1992-03-05 00:00:00,-7.647058824
1992-03-06 00:00:00,-13.57142857
1992-03-07 00:00:00,-16.33333333
1992-03-09 00:00:00,-16.66666667
1992-03-10 00:00:00,-18.07692308
1992-03-11 00:00:00,-18.61111111
1992-03-12 00:00:00,-18.33333333
1992-03-13 00:00:00,-16.875
1992-03-16 00:00:00,-14
1992-03-17 00:00:00,-16.66666667
1992-03-18 00:00:00,-15.3125
1992-03-19 00:00:00,-17.69230769
1992-03-23 00:00:00,-22.5
1992-03-25 00:00:00,-25.66666667
1992-03-26 00:00:00,-27.05882353
1992-03-27 00:00:00,-26.30434783
1992-03-30 00:00:00,-27.39130435
1992-03-31 00:00:00,-27.85714286
1992-04-01 00:00:00,-30
1992-04-02 00:00:00,-31.8
1992-04-03 00:00:00,-31.52173913
1992-04-04 00:00:00,-30.6
1992-04-06 00:00:00,-28.75
1992-04-07 00:00:00,-30.5
1992-04-08 00:00:00,-29.11764706
1992-04-09 00:00:00,-28.94736842
1992-04-10 00:00:00,-27.5
1992-04-13 00:00:00,-29.5
1992-04-14 00:00:00,-28.61111111
1992-04-15 00:00:00,-28.66666667
1992-04-16 00:00:00,-30
1992-04-17 00:00:00,-29.11764706
1992-04-18 00:00:00,-31
1992-04-20 00:00:00,-30.33333333
1992-04-21 00:00:00,-29.28571429
1992-04-22 00:00:00,-28.46153846
1992-04-23 00:00:00,-29.28571429
1992-04-24 00:00:00,-29.16666667
1992-04-27 00:00:00,-27.66666667
1992-04-28 00:00:00,-27.30769231
1992-04-30 00:00:00,-24.7826087
1992-05-01 00:00:00,-32.22222222
1992-05-06 00:00:00,-33.8
1992-05-07 00:00:00,-33.26923077
1992-05-08 00:00:00,-31.94444444
1992-05-11 00:00:00,-28
1992-05-12 00:00:00,-27.68292683
1992-05-13 00:00:00,-27.43243243
1992-05-14 00:00:00,-27.30769231
1992-05-15 00:00:00,-27.55555556
1992-05-18 00:00:00,-28.28571429
1992-05-19 00:00:00,-30
1992-05-20 00:00:00,-30.5
1992-05-21 00:00:00,-30
1992-05-22 00:00:00,-28.6
1992-05-25 00:00:00,-25.88235294
1992-05-26 00:00:00,-24.33333333
1992-05-27 00:00:00,-23.4375
1992-05-28 00:00:00,-24.66666667
1992-05-29 00:00:00,-24.11764706
1992-06-01 00:00:00,-23.125
1992-06-02 00:00:00,-22.64705882
1992-06-03 00:00:00,-21.9047619
1992-06-04 00:00:00,-21.13636364
1992-06-05 00:00:00,-20.83333333
1992-06-08 00:00:00,-20
1992-06-09 00:00:00,-18.68421053
1992-06-10 00:00:00,-18.33333333
1992-06-11 00:00:00,-19.25
1992-06-12 00:00:00,-19.52380952
1992-06-15 00:00:00,-19.04761905
1992-06-16 00:00:00,-18.47826087
1992-06-17 00:00:00,-17.29166667
1992-06-18 00:00:00,-17.29166667
1992-06-19 00:00:00,-19.72222222
1992-06-22 00:00:00,-18.94736842
1992-06-23 00:00:00,-17.8125
1992-06-25 00:00:00,-18.84615385
1992-06-26 00:00:00,-19.23076923
1992-06-29 00:00:00,-13.79310345
1992-06-30 00:00:00,-16.45833333
1992-07-01 00:00:00,-21
1992-07-02 00:00:00,-22.14285714
1992-07-03 00:00:00,-22.5
1992-07-06 00:00:00,-19.58333333
1992-07-07 00:00:00,-19.47368421
1992-07-08 00:00:00,-19.28571429
1992-07-09 00:00:00,-18.18181818
1992-07-10 00:00:00,-18.8
1992-07-13 00:00:00,-17.38095238
1992-07-14 00:00:00,-14.5
1992-07-15 00:00:00,-13.23529412
1992-07-16 00:00:00,-10.27777778
1992-07-17 00:00:00,-10.23809524
1992-07-20 00:00:00,-9.027777778
1992-07-21 00:00:00,-8.823529412
1992-07-22 00:00:00,-8.648648649
1992-07-23 00:00:00,-8.75
1992-07-24 00:00:00,-8.75
1992-07-27 00:00:00,-6.451612903
1992-07-28 00:00:00,-4.75
1992-07-29 00:00:00,-3.285714286
1992-07-30 00:00:00,-1.8
1992-07-31 00:00:00,-1.458333333
1992-08-03 00:00:00,1.388888889
1992-08-04 00:00:00,-1.739130435
1992-08-05 00:00:00,0.2941176471
1992-08-06 00:00:00,1.666666667
1992-08-07 00:00:00,1.842105263
1992-08-10 00:00:00,1.842105263
1992-08-11 00:00:00,2.5
1992-08-12 00:00:00,3.75
1992-08-13 00:00:00,2.173913043
1992-08-14 00:00:00,-1.6
1992-08-17 00:00:00,-5
1992-08-18 00:00:00,-0.625
1992-08-19 00:00:00,2.058823529
1992-08-20 00:00:00,2.5
1992-08-21 00:00:00,2.941176471
1992-08-24 00:00:00,5.588235294
1992-08-25 00:00:00,7.333333333
1992-08-26 00:00:00,8.5
1992-08-27 00:00:00,10.3030303
1992-08-28 00:00:00,10.33333333
1992-08-31 00:00:00,8.25
1992-09-01 00:00:00,8.541666667
1992-09-02 00:00:00,9.285714286
1992-09-03 00:00:00,8.4
1992-09-04 00:00:00,9.25
1992-09-07 00:00:00,9.583333333
1992-09-08 00:00:00,1
1992-09-09 00:00:00,-3.5
1992-09-10 00:00:00,-6.923076923
1992-09-11 00:00:00,-9.615384615
1992-09-14 00:00:00,-14
1992-09-16 00:00:00,-13.07692308
1992-09-17 00:00:00,-14.16666667
1992-09-18 00:00:00,-16.25
1992-09-21 00:00:00,-18.92857143
1992-09-22 00:00:00,-18.23529412
1992-09-24 00:00:00,-18.05555556
1992-09-25 00:00:00,-17.35294118
1992-09-28 00:00:00,-17.85714286
1992-09-29 00:00:00,-18.125
1992-09-30 00:00:00,-16.94444444
1992-10-01 00:00:00,-15.35714286
1992-10-02 00:00:00,-12.69230769
1992-10-05 00:00:00,-10
1992-10-06 00:00:00,-10
1992-10-07 00:00:00,-11.53846154
1992-10-08 00:00:00,-10.33333333
1992-10-09 00:00:00,-8.214285714
1992-10-12 00:00:00,-4.047619048
1992-10-13 00:00:00,-3.695652174
1992-10-14 00:00:00,-3.4
1992-10-15 00:00:00,-2.948717949
1992-10-16 00:00:00,-6.388888889
1992-10-19 00:00:00,-7.75
1992-10-20 00:00:00,-8.275862069
1992-10-21 00:00:00,-8.571428571
1992-10-22 00:00:00,-9.090909091
1992-10-23 00:00:00,-12.27272727
1992-10-26 00:00:00,-13.33333333
1992-10-27 00:00:00,-12.91666667
1992-10-28 00:00:00,-12.27272727
1992-10-29 00:00:00,-11.42857143
1992-10-30 00:00:00,-10.35714286
1992-11-02 00:00:00,-11.11111111
1992-11-04 00:00:00,-10.3125
1992-11-05 00:00:00,-10
1992-11-06 00:00:00,-9.705882353
1992-11-09 00:00:00,-12.5
1992-11-10 00:00:00,-10
1992-11-11 00:00:00,-10.76923077
1992-11-12 00:00:00,-9.666666667
1992-11-13 00:00:00,-8.666666667
1992-11-16 00:00:00,-4.583333333
1992-11-17 00:00:00,-3.4
1992-11-18 00:00:00,-2.5
1992-11-19 00:00:00,-2.1875
1992-11-20 00:00:00,-2.727272727
1992-11-24 00:00:00,-8.928571429
1992-11-25 00:00:00,-10
1992-11-26 00:00:00,-9.666666667
1992-11-27 00:00:00,-9.6875
1992-11-30 00:00:00,-7.857142857
1992-12-01 00:00:00,-7.4
1992-12-02 00:00:00,-7.25
1992-12-03 00:00:00,-6.818181818
1992-12-04 00:00:00,-6.136363636
1992-12-07 00:00:00,-4.655172414
1992-12-08 00:00:00,-9.375
1992-12-09 00:00:00,-8.333333333
1992-12-10 00:00:00,-8.076923077
1992-12-11 00:00:00,-10
1992-12-14 00:00:00,-6.944444444
1992-12-15 00:00:00,-5.588235294
1992-12-16 00:00:00,-5.3125
1992-12-17 00:00:00,-5.666666667
1992-12-18 00:00:00,-4.473684211
1992-12-21 00:00:00,-5
1992-12-22 00:00:00,-4.736842105
1992-12-24 00:00:00,-9
1992-12-25 00:00:00,-5
1992-12-28 00:00:00,-2.380952381
1993-01-04 00:00:00,-1.25
1993-01-05 00:00:00,-0.2631578947
1993-01-06 00:00:00,1.25
1993-01-07 00:00:00,2.5
1993-01-08 00:00:00,-0.75
1993-01-11 00:00:00,-3.076923077
1993-01-12 00:00:00,-3.4375
1993-01-13 00:00:00,-2.058823529
1993-01-14 00:00:00,-0.5882352941
1993-01-18 00:00:00,-8
1993-01-19 00:00:00,-5.833333333
1993-01-20 00:00:00,-6
1993-01-21 00:00:00,-4.210526316
1993-01-22 00:00:00,-4.333333333
1993-01-26 00:00:00,-15
1993-01-27 00:00:00,-15
1993-01-28 00:00:00,-16.07142857
1993-01-29 00:00:00,-12.14285714
1993-02-01 00:00:00,-11.33333333
1993-02-02 00:00:00,-10.35714286
1993-02-03 00:00:00,-9.6875
1993-02-04 00:00:00,-9.583333333
1993-02-05 00:00:00,-7.857142857
1993-02-08 00:00:00,-7.368421053
1993-02-09 00:00:00,-8
1993-02-10 00:00:00,-9.25
1993-02-12 00:00:00,-9.047619048
1993-02-15 00:00:00,-7.173913043
1993-02-16 00:00:00,-6.666666667
1993-02-17 00:00:00,-6.315789474
1993-02-18 00:00:00,-9.375
1993-02-19 00:00:00,-10.35714286
1993-02-22 00:00:00,-9.642857143
1993-02-23 00:00:00,-9.230769231
1993-02-24 00:00:00,-10
1993-02-25 00:00:00,-10
1993-02-26 00:00:00,-7.5
1993-03-01 00:00:00,-7.058823529
1993-03-02 00:00:00,-5.416666667
1993-03-03 00:00:00,-4.473684211
1993-03-04 00:00:00,-4.473684211
1993-03-05 00:00:00,-4.5
1993-03-09 00:00:00,-16.5
1993-03-10 00:00:00,-19.375
1993-03-11 00:00:00,-19.58333333
1993-03-12 00:00:00,-21.15384615
1993-03-15 00:00:00,-23.63636364
1993-03-16 00:00:00,-24.16666667
1993-03-17 00:00:00,-22.08333333
1993-03-18 00:00:00,-22.27272727
1993-03-19 00:00:00,-19.58333333
1993-03-22 00:00:00,-19.41176471
1993-03-23 00:00:00,-20
1993-03-24 00:00:00,-19.41176471
1993-03-25 00:00:00,-19.16666667
1993-03-26 00:00:00,-18.80952381
1993-03-29 00:00:00,-20.5
1993-03-30 00:00:00,-25.41666667
1993-03-31 00:00:00,-27.85714286
1993-04-01 00:00:00,-27.64705882
1993-04-02 00:00:00,-27.77777778
1993-04-05 00:00:00,-30.52631579
1993-04-06 00:00:00,-31.5
1993-04-07 00:00:00,-32.72727273
1993-04-08 00:00:00,-32.17391304
1993-04-09 00:00:00,-31
1993-04-12 00:00:00,-33.26086957
1993-04-13 00:00:00,-32.5
1993-04-14 00:00:00,-32.29166667
1993-04-15 00:00:00,-32
1993-04-16 00:00:00,-32
1993-04-19 00:00:00,-29.6875
1993-04-20 00:00:00,-28.91304348
1993-04-21 00:00:00,-30.41666667
1993-04-22 00:00:00,-29.80769231
1993-04-23 00:00:00,-31.40625
1993-04-26 00:00:00,-31.72413793
1993-04-27 00:00:00,-30.74074074
1993-04-28 00:00:00,-30.6
1993-04-30 00:00:00,-31.25
1993-05-06 00:00:00,-30.41666667
1993-05-07 00:00:00,-29.72222222
1993-05-10 00:00:00,-30.86956522
1993-05-11 00:00:00,-31.2
1993-05-12 00:00:00,-31.04166667
1993-05-13 00:00:00,-29.70588235
1993-05-14 00:00:00,-28.63636364
1993-05-17 00:00:00,-27.5
1993-05-18 00:00:00,-27.14285714
1993-05-19 00:00:00,-26.15384615
1993-05-20 00:00:00,-26.47058824
1993-05-21 00:00:00,-25.66666667
1993-05-24 00:00:00,-17.70833333
1993-05-25 00:00:00,-19.66666667
1993-05-26 00:00:00,-19.84848485
1993-05-27 00:00:00,-19.83333333
1993-05-28 00:00:00,-18.625
1993-05-31 00:00:00,-17.30769231
1993-06-01 00:00:00,-18.08823529
1993-06-02 00:00:00,-19.03225806
1993-06-03 00:00:00,-19
1993-06-04 00:00:00,-21.95652174
1993-06-07 00:00:00,-25.47619048
1993-06-08 00:00:00,-25.71428571
1993-06-10 00:00:00,-26
1993-06-11 00:00:00,-24.52380952
1993-06-14 00:00:00,-24.11764706
1993-06-15 00:00:00,-23.66666667
1993-06-16 00:00:00,-22.22222222
1993-06-17 00:00:00,-21.42857143
1993-06-18 00:00:00,-20
1993-06-21 00:00:00,-16.875
1993-06-22 00:00:00,-16.25
1993-06-23 00:00:00,-14.4
1993-06-24 00:00:00,-14.16666667
1993-06-25 00:00:00,-13.2
1993-06-28 00:00:00,-10.66666667
1993-06-29 00:00:00,-10.29411765
1993-06-30 00:00:00,-9.166666667
1993-07-01 00:00:00,-7.75
1993-07-02 00:00:00,-6.904761905
1993-07-05 00:00:00,-10.76923077
1993-07-06 00:00:00,-12.04545455
1993-07-07 00:00:00,-13.4375
1993-07-08 00:00:00,-12.5
1993-07-09 00:00:00,-11.05263158
1993-07-12 00:00:00,-9.722222222
1993-07-13 00:00:00,-10.4
1993-07-14 00:00:00,-10
1993-07-15 00:00:00,-8.80952381
1993-07-16 00:00:00,-5.909090909
1993-07-19 00:00:00,-5.4
1993-07-20 00:00:00,-5.37037037
1993-07-21 00:00:00,-5.869565217
1993-07-22 00:00:00,-8
1993-07-23 00:00:00,-9.444444444
1993-07-26 00:00:00,-7.25
1993-07-27 00:00:00,-6.739130435
1993-07-28 00:00:00,-7.142857143
1993-07-29 00:00:00,-6.136363636
1993-07-30 00:00:00,-5.416666667
1993-08-02 00:00:00,-8.571428571
1993-08-03 00:00:00,-7.5
1993-08-04 00:00:00,-7.222222222
1993-08-05 00:00:00,-6.315789474
1993-08-06 00:00:00,-6.5
1993-08-09 00:00:00,-5.952380952
1993-08-10 00:00:00,-5.454545455
1993-08-11 00:00:00,-4.259259259
1993-08-12 00:00:00,-5
1993-08-13 00:00:00,-3.913043478
1993-08-16 00:00:00,-3.333333333
1993-08-17 00:00:00,-2.826086957
1993-08-18 00:00:00,-2
1993-08-19 00:00:00,-1.6
1993-08-20 00:00:00,-1.296296296
1993-08-23 00:00:00,2.608695652
1993-08-24 00:00:00,-0.9090909091
1993-08-25 00:00:00,-1.25
1993-08-26 00:00:00,-7.5
1993-08-30 00:00:00,-19.66666667
1993-08-31 00:00:00,-18.33333333
1993-09-01 00:00:00,-17.30769231
1993-09-02 00:00:00,-17.33333333
1993-09-03 00:00:00,-16.17647059
1993-09-06 00:00:00,-13.88888889
1993-09-07 00:00:00,-12.5
1993-09-08 00:00:00,-12.14285714
1993-09-09 00:00:00,-11.05263158
1993-09-10 00:00:00,-9.210526316
1993-09-13 00:00:00,-4.074074074
1993-09-14 00:00:00,-7.8
1993-09-16 00:00:00,-6.935483871
1993-09-17 00:00:00,-6.96969697
1993-09-20 00:00:00,-4.21875
1993-09-21 00:00:00,-4.107142857
1993-09-22 00:00:00,-3.709677419
1993-09-24 00:00:00,-11.66666667
1993-09-27 00:00:00,-10.71428571
1993-09-28 00:00:00,-20
1993-09-29 00:00:00,-18.75
1993-09-30 00:00:00,-19.0625
1993-10-01 00:00:00,-25.35714286
1993-10-04 00:00:00,-26.47058824
1993-10-05 00:00:00,-27.77777778
1993-10-06 00:00:00,-26.25
1993-10-07 00:00:00,-25.78947368
1993-10-08 00:00:00,-25.3125
1993-10-12 00:00:00,-28
1993-10-13 00:00:00,-27.63157895
1993-10-14 00:00:00,-27.60869565
1993-10-15 00:00:00,-26.45833333
1993-10-18 00:00:00,-24.64285714
1993-10-19 00:00:00,-24.21875
1993-10-20 00:00:00,-24.5
1993-10-21 00:00:00,-23.57142857
1993-10-22 00:00:00,-22.66666667
1993-10-25 00:00:00,-21.71428571
1993-10-27 00:00:00,-20.64516129
1993-10-28 00:00:00,-19.58333333
1993-10-29 00:00:00,-18.80952381
1993-11-01 00:00:00,-18.27586207
1993-11-02 00:00:00,-17
1993-11-04 00:00:00,-12.70833333
1993-11-05 00:00:00,-13.09210526
1993-11-08 00:00:00,-16.83908046
1993-11-09 00:00:00,-18.72881356
1993-11-10 00:00:00,-19
1993-11-11 00:00:00,-20.74074074
1993-11-12 00:00:00,-22.05357143
1993-11-15 00:00:00,-28.15789474
1993-11-16 00:00:00,-26.81818182
1993-11-17 00:00:00,-26.25
1993-11-18 00:00:00,-27.77777778
1993-11-19 00:00:00,-27.69230769
1993-11-22 00:00:00,-23.75
1993-11-24 00:00:00,-22.94117647
1993-11-25 00:00:00,-22
1993-11-26 00:00:00,-21.42857143
1993-11-29 00:00:00,-20.33333333
1993-11-30 00:00:00,-19.375
1993-12-01 00:00:00,-20.29411765
1993-12-02 00:00:00,-20
1993-12-03 00:00:00,-20.58823529
1993-12-06 00:00:00,-20.26315789
1993-12-07 00:00:00,-20.23809524
1993-12-08 00:00:00,-19.75
1993-12-09 00:00:00,-21.66666667
1993-12-10 00:00:00,-21.76470588
1993-12-13 00:00:00,-25.66666667
1993-12-14 00:00:00,-26.66666667
1993-12-15 00:00:00,-25.625
1993-12-16 00:00:00,-24.41176471
1993-12-17 00:00:00,-24.73684211
1993-12-20 00:00:00,-22.14285714
1993-12-21 00:00:00,-26.66666667
1993-12-22 00:00:00,-27
1993-12-24 00:00:00,-25.41666667
1993-12-27 00:00:00,-27.14285714
1993-12-28 00:00:00,-27.30769231
1994-01-04 00:00:00,-18.125
1994-01-05 00:00:00,-17.27272727
1994-01-06 00:00:00,-16.42857143
1994-01-07 00:00:00,-15
1994-01-10 00:00:00,-17.5
1994-01-11 00:00:00,-16.42857143
1994-01-12 00:00:00,-14.58333333
1994-01-13 00:00:00,-11.66666667
1994-01-14 00:00:00,-13.18181818
1994-01-17 00:00:00,-13.75
1994-01-18 00:00:00,-12.30769231
1994-01-19 00:00:00,-11.78571429
1994-01-20 00:00:00,-9.333333333
1994-01-21 00:00:00,-8.5
1994-01-24 00:00:00,-11.47058824
1994-01-25 00:00:00,-11.5625
1994-01-26 00:00:00,-11.5625
1994-01-27 00:00:00,-10
1994-01-28 00:00:00,-12.33333333
1994-01-31 00:00:00,-15.38461538
1994-02-01 00:00:00,-16.25
1994-02-02 00:00:00,-16.5625
1994-02-03 00:00:00,-15
1994-02-04 00:00:00,-14.80769231
1994-02-07 00:00:00,-10
1994-02-08 00:00:00,-10.52631579
1994-02-09 00:00:00,-11.04166667
1994-02-10 00:00:00,-11.53846154
1994-02-14 00:00:00,-14.23076923
1994-02-15 00:00:00,-12.85714286
1994-02-16 00:00:00,-10.71428571
1994-02-17 00:00:00,-9.166666667
1994-02-18 00:00:00,-8.75
1994-02-21 00:00:00,-7
1994-02-23 00:00:00,-10.45454545
1994-02-24 00:00:00,-9.444444444
1994-02-25 00:00:00,-7.25
1994-02-28 00:00:00,-11.42857143
1994-03-01 00:00:00,-9.545454545
1994-03-02 00:00:00,-9.166666667
1994-03-03 00:00:00,-10
1994-03-04 00:00:00,-10
1994-03-07 00:00:00,-6.5
1994-03-08 00:00:00,-4.0625
1994-03-09 00:00:00,-3.888888889
1994-03-10 00:00:00,-7.142857143
1994-03-11 00:00:00,-10.96153846
1994-03-14 00:00:00,-9.666666667
1994-03-15 00:00:00,-8.235294118
1994-03-16 00:00:00,-7.631578947
1994-03-17 00:00:00,-7.105263158
1994-03-18 00:00:00,-7.619047619
1994-03-22 00:00:00,-7.105263158
1994-03-23 00:00:00,-6.5
1994-03-24 00:00:00,-13.125
1994-03-25 00:00:00,-16
1994-03-28 00:00:00,-15.9375
1994-03-29 00:00:00,-15.9375
1994-03-30 00:00:00,-15
1994-03-31 00:00:00,-15.27777778
1994-04-01 00:00:00,-14.5
1994-04-04 00:00:00,-15.26315789
1994-04-05 00:00:00,-14.09090909
1994-04-06 00:00:00,-13.4375
1994-04-07 00:00:00,-13.42105263
1994-04-08 00:00:00,-13.42105263
1994-04-11 00:00:00,-12
1994-04-12 00:00:00,-10.83333333
1994-04-13 00:00:00,-14.41176471
1994-04-14 00:00:00,-13.88888889
1994-04-15 00:00:00,-13.07692308
1994-04-18 00:00:00,-12
1994-04-19 00:00:00,-12.27272727
1994-04-20 00:00:00,-12
1994-04-21 00:00:00,-12
1994-04-22 00:00:00,-12.27272727
1994-04-25 00:00:00,-10.33333333
1994-04-26 00:00:00,-10
1994-04-27 00:00:00,-10
1994-04-28 00:00:00,-7.916666667
1994-05-02 00:00:00,-7.5
1994-05-06 00:00:00,-4
1994-05-09 00:00:00,-1.5625
1994-05-10 00:00:00,0
1994-05-11 00:00:00,0.4761904762
1994-05-12 00:00:00,-0.9375
1994-05-13 00:00:00,0.9090909091
1994-05-16 00:00:00,-3.076923077
1994-05-17 00:00:00,-1.428571429
1994-05-18 00:00:00,0.9375
1994-05-19 00:00:00,1.666666667
1994-05-20 00:00:00,2.333333333
1994-05-23 00:00:00,3
1994-05-24 00:00:00,3.5
1994-05-25 00:00:00,4.285714286
1994-05-26 00:00:00,2.068965517
1994-05-27 00:00:00,-1.818181818
1994-05-30 00:00:00,1.944444444
1994-05-31 00:00:00,-0.8333333333
1994-06-01 00:00:00,3.5
1994-06-02 00:00:00,3.333333333
1994-06-03 00:00:00,5
1994-06-06 00:00:00,3.125
1994-06-07 00:00:00,6.612903226
1994-06-08 00:00:00,7.361111111
1994-06-09 00:00:00,8.055555556
1994-06-10 00:00:00,7.906976744
1994-06-13 00:00:00,8.552631579
1994-06-14 00:00:00,7.580645161
1994-06-15 00:00:00,3.666666667
1994-06-16 00:00:00,0.9090909091
1994-06-17 00:00:00,1.25
1994-06-20 00:00:00,0.5
1994-06-21 00:00:00,1.25
1994-06-22 00:00:00,1.75
1994-06-23 00:00:00,2.75
1994-06-24 00:00:00,3
1994-06-27 00:00:00,5.909090909
1994-06-28 00:00:00,7.631578947
1994-06-29 00:00:00,8.095238095
1994-06-30 00:00:00,9.210526316
1994-07-01 00:00:00,9.25
1994-07-04 00:00:00,10.43478261
1994-07-05 00:00:00,10.5
1994-07-06 00:00:00,12.04545455
1994-07-07 00:00:00,11.13636364
1994-07-08 00:00:00,11.08695652
1994-07-11 00:00:00,10.66666667
1994-07-12 00:00:00,13.57142857
1994-07-13 00:00:00,13.0952381
1994-07-14 00:00:00,12.60869565
1994-07-15 00:00:00,12.4
1994-07-18 00:00:00,13.26923077
1994-07-19 00:00:00,13.04347826
1994-07-20 00:00:00,13.4
1994-07-21 00:00:00,13.51851852
1994-07-22 00:00:00,13.4
1994-07-25 00:00:00,7.333333333
1994-07-26 00:00:00,10.5
1994-07-27 00:00:00,12.33333333
1994-07-28 00:00:00,11.57894737
1994-07-29 00:00:00,1.4
1994-08-01 00:00:00,3.5
1994-08-02 00:00:00,5.588235294
1994-08-03 00:00:00,7.567567568
1994-08-04 00:00:00,3.846153846
1994-08-05 00:00:00,5
1994-08-08 00:00:00,13.33333333
1994-08-09 00:00:00,12.85714286
1994-08-10 00:00:00,13.94736842
1994-08-11 00:00:00,14
1994-08-12 00:00:00,15.48387097
1994-08-15 00:00:00,10.43478261
1994-08-16 00:00:00,10.71428571
1994-08-17 00:00:00,11.19047619
1994-08-18 00:00:00,13.07692308
1994-08-19 00:00:00,13.125
1994-08-22 00:00:00,14
1994-08-23 00:00:00,12.64705882
1994-08-24 00:00:00,13.33333333
1994-08-25 00:00:00,13.94736842
1994-08-26 00:00:00,12.72727273
1994-08-29 00:00:00,13.63636364
1994-08-30 00:00:00,14.25
1994-08-31 00:00:00,15.5
1994-09-01 00:00:00,16.38888889
1994-09-02 00:00:00,15.76923077
1994-09-05 00:00:00,12.2
1994-09-06 00:00:00,12.1875
1994-09-07 00:00:00,10.4
1994-09-08 00:00:00,11.66666667
1994-09-09 00:00:00,11.29032258
1994-09-11 00:00:00,11.34615385
1994-09-12 00:00:00,11.52173913
1994-09-13 00:00:00,10.19230769
1994-09-14 00:00:00,4.25
1994-09-16 00:00:00,7.058823529
1994-09-19 00:00:00,-11.53846154
1994-09-20 00:00:00,-14
1994-09-21 00:00:00,-16.66666667
1994-09-22 00:00:00,-19.66666667
1994-09-25 00:00:00,-21.875
1994-09-26 00:00:00,-19.375
1994-09-27 00:00:00,-20.58823529
1994-09-28 00:00:00,-20.58823529
1994-09-29 00:00:00,-19.23076923
1994-09-30 00:00:00,-17.64705882
1994-10-03 00:00:00,-16.5
1994-10-04 00:00:00,-16.5
